2024.07.29,19:30,2376.86,2379.07,2376.42,2378.16,15159
2024.07.29,20:00,2378.13,2383.06,2377.45,2380.00,15965
2024.07.29,20:30,2379.99,2383.44,2378.09,2378.25,13333
2024.07.29,21:00,2378.25,2380.51,2376.91,2379.26,11864
2024.07.29,21:30,2379.25,2380.72,2378.13,2379.59,9520
2024.07.29,22:00,2379.72,2383.99,2378.30,2383.58,11570
2024.07.29,22:30,2383.58,2385.44,2382.69,2383.07,10994
2024.07.29,23:00,2383.03,2384.54,2382.32,2382.42,1753
2024.07.29,23:30,2382.33,2384.44,2381.06,2383.36,864
2024.07.30,01:00,2383.50,2383.59,2382.12,2383.43,671
2024.07.30,01:30,2383.48,2384.91,2383.48,2384.01,496
2024.07.30,02:00,2384.00,2384.26,2381.33,2382.21,1482
2024.07.30,02:30,2382.23,2382.64,2380.87,2381.10,1314
2024.07.30,03:00,2381.12,2383.15,2380.23,2380.98,3215
2024.07.30,03:30,2380.99,2383.87,2380.80,2381.82,3217
2024.07.30,04:00,2381.81,2382.41,2377.86,2377.98,9122
2024.07.30,04:30,2377.99,2381.16,2376.45,2379.70,8526
2024.07.30,05:00,2379.68,2381.40,2378.68,2379.42,4236
2024.07.30,05:30,2379.48,2383.29,2378.49,2381.85,7019
2024.07.30,06:00,2381.86,2384.62,2381.40,2384.42,5785
2024.07.30,06:30,2384.32,2385.97,2383.42,2385.77,2543
2024.07.30,07:00,2385.85,2387.04,2385.67,2386.75,2769
2024.07.30,07:30,2386.74,2388.31,2385.73,2386.35,2915
2024.07.30,08:00,2386.36,2387.62,2386.04,2386.90,11353
2024.07.30,08:30,2386.91,2389.89,2386.23,2388.78,19348
2024.07.30,09:00,2388.80,2390.32,2387.73,2389.69,19740
2024.07.30,09:30,2389.66,2391.05,2387.73,2390.33,19625
2024.07.30,10:00,2390.32,2392.02,2388.85,2389.88,19917
2024.07.30,10:30,2389.87,2391.60,2389.14,2390.31,17066
2024.07.30,11:00,2390.26,2391.53,2388.54,2390.20,18414
2024.07.30,11:30,2390.20,2391.00,2388.92,2389.43,14238
2024.07.30,12:00,2389.43,2389.74,2387.81,2388.78,15170
2024.07.30,12:30,2388.78,2390.11,2388.26,2389.17,14170
